indicador,periodo,valor,region,dimension,categoria
DES,2016-01-01/P3M,1840.6929619488276,15,tramo_edad,Y25T34
DES,2016-02-01/P3M,1724.1107567360068,15,tramo_edad,Y25T34
DES,2016-03-01/P3M,2039.3084721472992,15,tramo_edad,Y25T34
DES,2016-04-01/P3M,2444.1078229148225,15,tramo_edad,Y25T34
DES,2016-05-01/P3M,2939.307258624768,15,tramo_edad,Y25T34
DES,2016-06-01/P3M,2557.7150237041724,15,tramo_edad,Y25T34
DES,2016-07-01/P3M,2013.5143837479327,15,tramo_edad,Y25T34
DES,2016-08-01/P3M,1725.9059516329455,15,tramo_edad,Y25T34
DES,2016-09-01/P3M,1700.806539904822,15,tramo_edad,Y25T34
DES,2016-10-01/P3M,1977.1652052981171,15,tramo_edad,Y25T34
DES,2016-11-01/P3M,2000.8814899334036,15,tramo_edad,Y25T34
DES,2016-12-01/P3M,2411.395519676976,15,tramo_edad,Y25T34
DES,2017-01-01/P3M,2153.4709168937043,15,tramo_edad,Y25T34
DES,2017-02-01/P3M,2627.885472434006,15,tramo_edad,Y25T34
DES,2017-03-01/P3M,2847.892997138324,15,tramo_edad,Y25T34
DES,2017-04-01/P3M,3258.28926957838,15,tramo_edad,Y25T34
DES,2017-05-01/P3M,2463.062972328035,15,tramo_edad,Y25T34
DES,2017-06-01/P3M,2061.0141292456674,15,tramo_edad,Y25T34
DES,2017-07-01/P3M,1750.8477728292544,15,tramo_edad,Y25T34
DES,2017-08-01/P3M,3173.113487290939,15,tramo_edad,Y25T34
DES,2017-09-01/P3M,2919.3021240338753,15,tramo_edad,Y25T34
DES,2017-10-01/P3M,2792.326212850619,15,tramo_edad,Y25T34
DES,2017-11-01/P3M,2310.1790899777884,15,tramo_edad,Y25T34
DES,2017-12-01/P3M,3104.759946265486,15,tramo_edad,Y25T34
DES,2018-01-01/P3M,3362.4154434055636,15,tramo_edad,Y25T34
DES,2018-02-01/P3M,3099.7310286378847,15,tramo_edad,Y25T34
DES,2018-03-01/P3M,3261.4028203894204,15,tramo_edad,Y25T34
DES,2018-04-01/P3M,3331.9006544928225,15,tramo_edad,Y25T34
DES,2018-05-01/P3M,3293.9633660001264,15,tramo_edad,Y25T34
DES,2018-06-01/P3M,3118.9646764769304,15,tramo_edad,Y25T34
DES,2018-07-01/P3M,3197.9155313197825,15,tramo_edad,Y25T34
DES,2018-08-01/P3M,3623.867439975283,15,tramo_edad,Y25T34
DES,2018-09-01/P3M,3538.1981771617734,15,tramo_edad,Y25T34
DES,2018-10-01/P3M,3197.0136821233536,15,tramo_edad,Y25T34
DES,2018-11-01/P3M,3078.80289080161,15,tramo_edad,Y25T34
DES,2018-12-01/P3M,2533.7569975499055,15,tramo_edad,Y25T34
DES,2019-01-01/P3M,2895.3863820312217,15,tramo_edad,Y25T34
DES,2019-02-01/P3M,2929.260014252075,15,tramo_edad,Y25T34
DES,2019-03-01/P3M,3148.658337100744,15,tramo_edad,Y25T34
DES,2019-04-01/P3M,2647.678447837912,15,tramo_edad,Y25T34
DES,2019-05-01/P3M,2354.320457787935,15,tramo_edad,Y25T34
DES,2019-06-01/P3M,2183.6705309055396,15,tramo_edad,Y25T34
DES,2019-07-01/P3M,2577.705752129701,15,tramo_edad,Y25T34
DES,2019-08-01/P3M,2880.294806217145,15,tramo_edad,Y25T34
DES,2019-09-01/P3M,3576.423370129486,15,tramo_edad,Y25T34
DES,2019-10-01/P3M,2847.8981214331193,15,tramo_edad,Y25T34
DES,2019-11-01/P3M,2737.4676657179116,15,tramo_edad,Y25T34
DES,2019-12-01/P3M,3071.498521385451,15,tramo_edad,Y25T34
DES,2020-01-01/P3M,3275.2654559842676,15,tramo_edad,Y25T34
DES,2020-02-01/P3M,2578.412139661902,15,tramo_edad,Y25T34
DES,2020-03-01/P3M,1981.5821791435555,15,tramo_edad,Y25T34
DES,2020-04-01/P3M,2099.7522388879247,15,tramo_edad,Y25T34
DES,2020-05-01/P3M,3374.9632857043975,15,tramo_edad,Y25T34
DES,2020-06-01/P3M,3700.853534406188,15,tramo_edad,Y25T34
DES,2020-07-01/P3M,3866.854338870814,15,tramo_edad,Y25T34
DES,2020-08-01/P3M,2910.361754428789,15,tramo_edad,Y25T34
DES,2020-09-01/P3M,2510.169963092478,15,tramo_edad,Y25T34
DES,2020-10-01/P3M,2725.53200246422,15,tramo_edad,Y25T34
DES,2020-11-01/P3M,2726.2736125859383,15,tramo_edad,Y25T34
DES,2020-12-01/P3M,2996.514968026192,15,tramo_edad,Y25T34
DES,2021-01-01/P3M,2727.9981912386665,15,tramo_edad,Y25T34
DES,2021-02-01/P3M,2901.8686698427578,15,tramo_edad,Y25T34
DES,2021-03-01/P3M,2261.6192052212177,15,tramo_edad,Y25T34
DES,2021-04-01/P3M,2551.740502346059,15,tramo_edad,Y25T34
DES,2021-05-01/P3M,2374.970276713458,15,tramo_edad,Y25T34
DES,2021-06-01/P3M,2394.836973024574,15,tramo_edad,Y25T34
DES,2021-07-01/P3M,2329.641505533235,15,tramo_edad,Y25T34
DES,2021-08-01/P3M,2327.5313055944252,15,tramo_edad,Y25T34
DES,2021-09-01/P3M,2362.969384966308,15,tramo_edad,Y25T34
DES,2021-10-01/P3M,2420.5725066119307,15,tramo_edad,Y25T34
DES,2021-11-01/P3M,1887.3302854076917,15,tramo_edad,Y25T34
DES,2021-12-01/P3M,1447.685756814427,15,tramo_edad,Y25T34
DES,2022-01-01/P3M,1826.0981264338373,15,tramo_edad,Y25T34
DES,2022-02-01/P3M,2533.4619602769603,15,tramo_edad,Y25T34
DES,2022-03-01/P3M,2954.2448025627523,15,tramo_edad,Y25T34
DES,2022-04-01/P3M,2714.736313642769,15,tramo_edad,Y25T34
DES,2022-05-01/P3M,3468.763952579402,15,tramo_edad,Y25T34
DES,2022-06-01/P3M,3577.964705035644,15,tramo_edad,Y25T34
DES,2022-07-01/P3M,3786.590148262468,15,tramo_edad,Y25T34
DES,2022-08-01/P3M,2837.035700372733,15,tramo_edad,Y25T34
DES,2022-09-01/P3M,2518.8417929795582,15,tramo_edad,Y25T34
DES,2022-10-01/P3M,2096.577662772637,15,tramo_edad,Y25T34
DES,2022-11-01/P3M,2528.2940615684233,15,tramo_edad,Y25T34
DES,2022-12-01/P3M,3589.3800460132347,15,tramo_edad,Y25T34
DES,2023-01-01/P3M,4051.794767820316,15,tramo_edad,Y25T34
DES,2023-02-01/P3M,3930.8514971845016,15,tramo_edad,Y25T34
DES,2023-03-01/P3M,3045.2271846618933,15,tramo_edad,Y25T34
DES,2023-04-01/P3M,3142.6581023340045,15,tramo_edad,Y25T34
DES,2023-05-01/P3M,3614.8229608406295,15,tramo_edad,Y25T34
DES,2023-06-01/P3M,4212.585078415925,15,tramo_edad,Y25T34
DES,2023-07-01/P3M,4071.0995621444144,15,tramo_edad,Y25T34
DES,2023-08-01/P3M,3364.039023817622,15,tramo_edad,Y25T34
DES,2023-09-01/P3M,2844.687522109691,15,tramo_edad,Y25T34
DES,2023-10-01/P3M,3868.0370541890034,15,tramo_edad,Y25T34
DES,2023-11-01/P3M,4421.559990319807,15,tramo_edad,Y25T34
DES,2023-12-01/P3M,5468.6342848247,15,tramo_edad,Y25T34
DES,2024-01-01/P3M,4708.993623472499,15,tramo_edad,Y25T34
DES,2024-02-01/P3M,4947.607907433148,15,tramo_edad,Y25T34
DES,2024-03-01/P3M,3707.39756604665,15,tramo_edad,Y25T34
DES,2024-04-01/P3M,3501.1529981026615,15,tramo_edad,Y25T34
DES,2024-05-01/P3M,2676.376915860422,15,tramo_edad,Y25T34
DES,2024-06-01/P3M,3457.798475092498,15,tramo_edad,Y25T34
DES,2024-07-01/P3M,3223.769829923079,15,tramo_edad,Y25T34
DES,2024-08-01/P3M,3331.0924304491114,15,tramo_edad,Y25T34
DES,2024-09-01/P3M,2775.7174238593593,15,tramo_edad,Y25T34
DES,2024-10-01/P3M,3796.460715719334,15,tramo_edad,Y25T34
DES,2024-11-01/P3M,3876.1488809633393,15,tramo_edad,Y25T34
DES,2024-12-01/P3M,4171.4832447667595,15,tramo_edad,Y25T34
DES,2025-01-01/P3M,4094.73551188155,15,tramo_edad,Y25T34
DES,2025-02-01/P3M,3887.051973249271,15,tramo_edad,Y25T34
DES,2022-01-01/P3M,10006.82409191884,05,tramo_edad,Y45T54
DES,2022-02-01/P3M,10569.531080359537,05,tramo_edad,Y45T54
DES,2022-04-01/P3M,11408.512880486283,05,tramo_edad,Y45T54
DES,2022-10-01/P3M,9513.857719967697,05,tramo_edad,Y45T54
DES,2022-12-01/P3M,10257.152558677111,05,tramo_edad,Y45T54
DES,2010-01-01/P3M,1850.4261847312937,01,tramo_edad,Y45T54
DES,2010-02-01/P3M,1474.257935284249,01,tramo_edad,Y45T54
DES,2010-03-01/P3M,1875.0648691749748,01,tramo_edad,Y45T54
DES,2010-04-01/P3M,1857.514643366293,01,tramo_edad,Y45T54
DES,2010-05-01/P3M,1342.218177759234,01,tramo_edad,Y45T54
DES,2010-06-01/P3M,1310.3073012869577,01,tramo_edad,Y45T54
DES,2010-07-01/P3M,1413.2379311623638,01,tramo_edad,Y45T54
DES,2010-08-01/P3M,1466.7261164499218,01,tramo_edad,Y45T54
DES,2010-09-01/P3M,1175.7291587724335,01,tramo_edad,Y45T54
DES,2010-10-01/P3M,691.0065864735985,01,tramo_edad,Y45T54
DES,2010-11-01/P3M,981.5921501805454,01,tramo_edad,Y45T54
DES,2010-12-01/P3M,1529.0924569178817,01,tramo_edad,Y45T54
DES,2011-01-01/P3M,1904.3013208233692,01,tramo_edad,Y45T54
DES,2011-02-01/P3M,1454.3811216573176,01,tramo_edad,Y45T54
DES,2011-03-01/P3M,680.2414861960784,01,tramo_edad,Y45T54
DES,2011-04-01/P3M,308.01886200655616,01,tramo_edad,Y45T54
DES,2011-05-01/P3M,363.52660254418765,01,tramo_edad,Y45T54
DES,2011-06-01/P3M,284.0756170686634,01,tramo_edad,Y45T54
DES,2011-07-01/P3M,528.0006413394983,01,tramo_edad,Y45T54
DES,2011-08-01/P3M,436.4990268574982,01,tramo_edad,Y45T54
DES,2011-09-01/P3M,599.0057537032798,01,tramo_edad,Y45T54
DES,2011-10-01/P3M,482.262268143364,01,tramo_edad,Y45T54
DES,2011-11-01/P3M,517.6165528231504,01,tramo_edad,Y45T54
DES,2011-12-01/P3M,561.578258566009,01,tramo_edad,Y45T54
DES,2012-01-01/P3M,659.5561041866838,01,tramo_edad,Y45T54
DES,2012-02-01/P3M,678.8608633419177,01,tramo_edad,Y45T54
DES,2012-03-01/P3M,627.3516140885483,01,tramo_edad,Y45T54
DES,2012-04-01/P3M,340.3383390067468,01,tramo_edad,Y45T54
DES,2012-05-01/P3M,624.392701954592,01,tramo_edad,Y45T54
DES,2012-06-01/P3M,802.5983385788871,01,tramo_edad,Y45T54
DES,2012-07-01/P3M,990.4893223815536,01,tramo_edad,Y45T54
DES,2012-08-01/P3M,980.9538289340557,01,tramo_edad,Y45T54
DES,2012-09-01/P3M,914.3329152932046,01,tramo_edad,Y45T54
DES,2012-10-01/P3M,740.0644681346229,01,tramo_edad,Y45T54
DES,2012-11-01/P3M,503.3808745998735,01,tramo_edad,Y45T54
DES,2012-12-01/P3M,523.4647785680653,01,tramo_edad,Y45T54
DES,2013-01-01/P3M,828.4724951451965,01,tramo_edad,Y45T54
DES,2013-02-01/P3M,1153.5707632833487,01,tramo_edad,Y45T54
DES,2013-03-01/P3M,1396.8495276788033,01,tramo_edad,Y45T54
DES,2013-04-01/P3M,1422.5412628884278,01,tramo_edad,Y45T54
DES,2013-05-01/P3M,1503.9871898779363,01,tramo_edad,Y45T54
DES,2013-06-01/P3M,1649.68726982542,01,tramo_edad,Y45T54
DES,2013-07-01/P3M,1760.4083678815853,01,tramo_edad,Y45T54
DES,2013-08-01/P3M,1110.127387888137,01,tramo_edad,Y45T54
DES,2013-09-01/P3M,860.7980950208462,01,tramo_edad,Y45T54
DES,2013-10-01/P3M,678.1457136390757,01,tramo_edad,Y45T54
DES,2013-11-01/P3M,1435.4921616976842,01,tramo_edad,Y45T54
DES,2013-12-01/P3M,1376.237296204668,01,tramo_edad,Y45T54
DES,2014-01-01/P3M,1315.3120569844102,01,tramo_edad,Y45T54
DES,2014-02-01/P3M,902.6747143810884,01,tramo_edad,Y45T54
DES,2014-03-01/P3M,1066.6770022208636,01,tramo_edad,Y45T54
DES,2014-04-01/P3M,1341.0299802159404,01,tramo_edad,Y45T54
DES,2014-05-01/P3M,1457.8117647054132,01,tramo_edad,Y45T54
DES,2014-06-01/P3M,1269.052812696156,01,tramo_edad,Y45T54
DES,2014-07-01/P3M,1523.4391067038227,01,tramo_edad,Y45T54
DES,2014-08-01/P3M,1299.7228736613424,01,tramo_edad,Y45T54
DES,2014-09-01/P3M,1357.3440443399031,01,tramo_edad,Y45T54
DES,2014-10-01/P3M,1141.447985063169,01,tramo_edad,Y45T54
DES,2014-11-01/P3M,2034.3477370794255,01,tramo_edad,Y45T54
DES,2014-12-01/P3M,2089.352172416185,01,tramo_edad,Y45T54
DES,2015-01-01/P3M,2132.693427176679,01,tramo_edad,Y45T54
DES,2015-02-01/P3M,2016.2484988808235,01,tramo_edad,Y45T54
DES,2015-03-01/P3M,1728.4674189160369,01,tramo_edad,Y45T54
DES,2015-04-01/P3M,1740.1482570528487,01,tramo_edad,Y45T54
DES,2015-05-01/P3M,1008.8394109105434,01,tramo_edad,Y45T54
DES,2015-06-01/P3M,1821.24525326253,01,tramo_edad,Y45T54
DES,2015-07-01/P3M,1616.1511574663236,01,tramo_edad,Y45T54
DES,2015-08-01/P3M,1856.0481645331688,01,tramo_edad,Y45T54
DES,2015-09-01/P3M,1244.7919860392335,01,tramo_edad,Y45T54
DES,2015-10-01/P3M,1504.1860962642393,01,tramo_edad,Y45T54
DES,2015-11-01/P3M,1712.6103501299426,01,tramo_edad,Y45T54
DES,2015-12-01/P3M,1588.9581393374324,01,tramo_edad,Y45T54
DES,2016-01-01/P3M,1218.718002152117,01,tramo_edad,Y45T54
DES,2016-02-01/P3M,846.6584669353358,01,tramo_edad,Y45T54
DES,2016-03-01/P3M,1027.9730666366909,01,tramo_edad,Y45T54
DES,2016-04-01/P3M,875.9030732989431,01,tramo_edad,Y45T54
DES,2016-05-01/P3M,824.6860144340686,01,tramo_edad,Y45T54
DES,2016-06-01/P3M,1044.2309118101653,01,tramo_edad,Y45T54
DES,2016-07-01/P3M,1536.6510557870397,01,tramo_edad,Y45T54
DES,2016-08-01/P3M,1567.4564808407465,01,tramo_edad,Y45T54
DES,2016-09-01/P3M,1005.757887238606,01,tramo_edad,Y45T54
DES,2016-10-01/P3M,861.9145043059431,01,tramo_edad,Y45T54
DES,2016-11-01/P3M,1679.0739448344882,01,tramo_edad,Y45T54
DES,2016-12-01/P3M,2780.3916837029383,01,tramo_edad,Y45T54
DES,2017-01-01/P3M,2695.5714163782045,01,tramo_edad,Y45T54
DES,2017-02-01/P3M,1707.1799455534835,01,tramo_edad,Y45T54
DES,2017-03-01/P3M,853.209154984727,01,tramo_edad,Y45T54
DES,2017-04-01/P3M,933.7422742435692,01,tramo_edad,Y45T54
DES,2017-05-01/P3M,1709.7356868819727,01,tramo_edad,Y45T54
DES,2017-06-01/P3M,2440.7868459491415,01,tramo_edad,Y45T54
DES,2017-07-01/P3M,2385.8202354181703,01,tramo_edad,Y45T54
DES,2017-08-01/P3M,2728.145868350621,01,tramo_edad,Y45T54
DES,2017-09-01/P3M,2126.8681982696794,01,tramo_edad,Y45T54
DES,2017-10-01/P3M,1948.601983657422,01,tramo_edad,Y45T54
DES,2017-11-01/P3M,1285.889527549148,01,tramo_edad,Y45T54
DES,2017-12-01/P3M,1399.8573045597225,01,tramo_edad,Y45T54
DES,2018-01-01/P3M,1437.637027674015,01,tramo_edad,Y45T54
DES,2018-02-01/P3M,1959.9719201354349,01,tramo_edad,Y45T54
DES,2018-03-01/P3M,2465.8917805407887,01,tramo_edad,Y45T54
DES,2018-04-01/P3M,3445.480264286286,01,tramo_edad,Y45T54
DES,2018-05-01/P3M,3982.554562536714,01,tramo_edad,Y45T54
DES,2018-06-01/P3M,3487.9043164298773,01,tramo_edad,Y45T54
DES,2018-07-01/P3M,2621.2414318134092,01,tramo_edad,Y45T54
DES,2018-08-01/P3M,1848.4630883088112,01,tramo_edad,Y45T54
DES,2018-09-01/P3M,1406.155202347957,01,tramo_edad,Y45T54
DES,2018-10-01/P3M,1559.4604729066136,01,tramo_edad,Y45T54
DES,2018-11-01/P3M,2252.3545154392905,01,tramo_edad,Y45T54
DES,2018-12-01/P3M,2342.80566202501,01,tramo_edad,Y45T54
DES,2019-01-01/P3M,2658.1693289767436,01,tramo_edad,Y45T54
DES,2019-02-01/P3M,1788.7163024002662,01,tramo_edad,Y45T54
DES,2019-03-01/P3M,1775.6699047811685,01,tramo_edad,Y45T54
DES,2019-04-01/P3M,1753.3987636819545,01,tramo_edad,Y45T54
DES,2019-05-01/P3M,1698.2691522386062,01,tramo_edad,Y45T54
DES,2019-06-01/P3M,1984.8278792474337,01,tramo_edad,Y45T54
DES,2019-07-01/P3M,1691.0303220117592,01,tramo_edad,Y45T54
DES,2019-08-01/P3M,1293.7478738739678,01,tramo_edad,Y45T54
DES,2019-09-01/P3M,1258.9809297831507,01,tramo_edad,Y45T54
DES,2019-10-01/P3M,1505.3362863582504,01,tramo_edad,Y45T54
DES,2019-11-01/P3M,1562.6936017603743,01,tramo_edad,Y45T54
DES,2019-12-01/P3M,1360.477220053618,01,tramo_edad,Y45T54
DES,2020-01-01/P3M,1368.3278271273116,01,tramo_edad,Y45T54
DES,2020-02-01/P3M,2460.970191667698,01,tramo_edad,Y45T54
DES,2020-03-01/P3M,2487.5097024332335,01,tramo_edad,Y45T54
DES,2020-04-01/P3M,2521.8680392416263,01,tramo_edad,Y45T54
DES,2020-05-01/P3M,2081.0494987654533,01,tramo_edad,Y45T54
DES,2020-06-01/P3M,2801.7675349437586,01,tramo_edad,Y45T54
DES,2020-07-01/P3M,2964.6733757344364,01,tramo_edad,Y45T54
DES,2020-08-01/P3M,2833.1330361047017,01,tramo_edad,Y45T54
DES,2020-09-01/P3M,2957.588560237568,01,tramo_edad,Y45T54
DES,2020-10-01/P3M,3061.7324730172336,01,tramo_edad,Y45T54
DES,2020-11-01/P3M,2342.772680314082,01,tramo_edad,Y45T54
DES,2020-12-01/P3M,1675.0954275181325,01,tramo_edad,Y45T54
DES,2021-01-01/P3M,1721.6588997541364,01,tramo_edad,Y45T54
DES,2021-02-01/P3M,2185.0802991614055,01,tramo_edad,Y45T54
DES,2021-03-01/P3M,2791.7550454932075,01,tramo_edad,Y45T54
DES,2021-04-01/P3M,2274.38349399393,01,tramo_edad,Y45T54
DES,2021-05-01/P3M,3039.5684324979075,01,tramo_edad,Y45T54
DES,2021-06-01/P3M,2167.3674603154227,01,tramo_edad,Y45T54
DES,2021-07-01/P3M,2072.3887265418803,01,tramo_edad,Y45T54
DES,2021-08-01/P3M,1280.738116758458,01,tramo_edad,Y45T54
DES,2021-09-01/P3M,1106.744874612699,01,tramo_edad,Y45T54
DES,2021-10-01/P3M,1290.4311328248791,01,tramo_edad,Y45T54
DES,2021-11-01/P3M,2039.2169844007285,01,tramo_edad,Y45T54
DES,2021-12-01/P3M,2467.833250172635,01,tramo_edad,Y45T54
DES,2022-01-01/P3M,2518.071096247803,01,tramo_edad,Y45T54
DES,2022-02-01/P3M,1046.985553732748,01,tramo_edad,Y45T54
DES,2022-03-01/P3M,1089.2452398849084,01,tramo_edad,Y45T54
DES,2022-04-01/P3M,2096.010002998474,01,tramo_edad,Y45T54
DES,2022-05-01/P3M,3193.5839575777163,01,tramo_edad,Y45T54
DES,2022-06-01/P3M,3692.923112663574,01,tramo_edad,Y45T54
DES,2022-07-01/P3M,3649.703105411594,01,tramo_edad,Y45T54
DES,2022-08-01/P3M,3114.216772783668,01,tramo_edad,Y45T54
DES,2022-09-01/P3M,2213.106350796608,01,tramo_edad,Y45T54
DES,2022-10-01/P3M,2322.4100058360505,01,tramo_edad,Y45T54
DES,2022-11-01/P3M,2638.053525380828,01,tramo_edad,Y45T54
DES,2022-12-01/P3M,3696.8044606228746,01,tramo_edad,Y45T54
DES,2023-01-01/P3M,2757.8200140521208,01,tramo_edad,Y45T54
DES,2023-02-01/P3M,2901.6076241773303,01,tramo_edad,Y45T54
DES,2023-03-01/P3M,2109.19787405684,01,tramo_edad,Y45T54
DES,2023-04-01/P3M,2431.873590148931,01,tramo_edad,Y45T54
DES,2023-05-01/P3M,2489.1978579349284,01,tramo_edad,Y45T54
DES,2023-06-01/P3M,2625.918117524955,01,tramo_edad,Y45T54
DES,2023-07-01/P3M,2524.9949871466856,01,tramo_edad,Y45T54
DES,2023-08-01/P3M,1938.484821424695,01,tramo_edad,Y45T54
DES,2023-09-01/P3M,1615.0026079291697,01,tramo_edad,Y45T54
DES,2023-10-01/P3M,2321.674691142186,01,tramo_edad,Y45T54
DES,2023-11-01/P3M,2084.311597484606,01,tramo_edad,Y45T54
DES,2023-12-01/P3M,2741.653304892604,01,tramo_edad,Y45T54
DES,2024-01-01/P3M,1870.5493685339964,01,tramo_edad,Y45T54
DES,2024-02-01/P3M,2576.358091147845,01,tramo_edad,Y45T54
DES,2024-03-01/P3M,2220.470622894945,01,tramo_edad,Y45T54
DES,2024-04-01/P3M,1946.6428578339155,01,tramo_edad,Y45T54
DES,2024-05-01/P3M,2190.01853497979,01,tramo_edad,Y45T54
DES,2024-06-01/P3M,2379.1514558670506,01,tramo_edad,Y45T54
DES,2024-07-01/P3M,2342.4270471309837,01,tramo_edad,Y45T54
DES,2024-08-01/P3M,2477.7426117059504,01,tramo_edad,Y45T54
DES,2024-09-01/P3M,1949.7228441097695,01,tramo_edad,Y45T54
DES,2024-10-01/P3M,2517.997548139825,01,tramo_edad,Y45T54
DES,2024-11-01/P3M,2772.961492662752,01,tramo_edad,Y45T54
DES,2024-12-01/P3M,2939.3261792880307,01,tramo_edad,Y45T54
DES,2025-01-01/P3M,3563.5601780817997,01,tramo_edad,Y45T54
DES,2025-02-01/P3M,3272.4305255297086,01,tramo_edad,Y45T54
DES,2010-01-01/P3M,6202.547080811782,02,tramo_edad,Y15T24
DES,2010-02-01/P3M,7169.445445113406,02,tramo_edad,Y15T24
DES,2010-03-01/P3M,8406.998283123121,02,tramo_edad,Y15T24
DES,2010-04-01/P3M,8431.606055334443,02,tramo_edad,Y15T24
DES,2010-05-01/P3M,7885.412678203689,02,tramo_edad,Y15T24
DES,2010-06-01/P3M,9038.379835348504,02,tramo_edad,Y15T24
DES,2010-07-01/P3M,8139.066160544024,02,tramo_edad,Y15T24
DES,2010-08-01/P3M,6723.314386049796,02,tramo_edad,Y15T24
DES,2010-09-01/P3M,3984.746604850032,02,tramo_edad,Y15T24
DES,2010-10-01/P3M,5029.20172193508,02,tramo_edad,Y15T24
DES,2010-11-01/P3M,6528.982532237696,02,tramo_edad,Y15T24
DES,2010-12-01/P3M,7500.0637488794655,02,tramo_edad,Y15T24
DES,2011-01-01/P3M,6071.956136756886,02,tramo_edad,Y15T24
DES,2011-02-01/P3M,4579.412683417579,02,tramo_edad,Y15T24
DES,2011-03-01/P3M,3827.1766724031727,02,tramo_edad,Y15T24
DES,2011-04-01/P3M,3941.6351041244,02,tramo_edad,Y15T24
DES,2011-05-01/P3M,3228.0139446750372,02,tramo_edad,Y15T24
DES,2011-06-01/P3M,4404.3755655128325,02,tramo_edad,Y15T24
DES,2011-07-01/P3M,5361.724313502178,02,tramo_edad,Y15T24
DES,2011-08-01/P3M,5056.034768212548,02,tramo_edad,Y15T24
DES,2011-09-01/P3M,7201.390721028066,02,tramo_edad,Y15T24
DES,2011-10-01/P3M,8499.306335855643,02,tramo_edad,Y15T24
DES,2011-11-01/P3M,8628.14695150387,02,tramo_edad,Y15T24
DES,2011-12-01/P3M,6902.588035711015,02,tramo_edad,Y15T24
DES,2012-01-01/P3M,5672.22645292244,02,tramo_edad,Y15T24
DES,2012-02-01/P3M,6104.480018014549,02,tramo_edad,Y15T24
DES,2012-03-01/P3M,4812.75797642861,02,tramo_edad,Y15T24
DES,2012-04-01/P3M,3488.2508270532308,02,tramo_edad,Y15T24
DES,2012-05-01/P3M,3726.298524693958,02,tramo_edad,Y15T24
DES,2012-06-01/P3M,3186.6740168923243,02,tramo_edad,Y15T24
DES,2012-07-01/P3M,4311.045332630644,02,tramo_edad,Y15T24
DES,2012-08-01/P3M,5521.295201044005,02,tramo_edad,Y15T24
DES,2012-09-01/P3M,6279.791043753132,02,tramo_edad,Y15T24
DES,2012-10-01/P3M,6156.873391871205,02,tramo_edad,Y15T24
DES,2012-11-01/P3M,5664.331281461454,02,tramo_edad,Y15T24
DES,2012-12-01/P3M,7222.337280818258,02,tramo_edad,Y15T24
DES,2013-01-01/P3M,6626.069758601961,02,tramo_edad,Y15T24
DES,2013-02-01/P3M,6098.519903069517,02,tramo_edad,Y15T24
DES,2013-03-01/P3M,5970.459910197567,02,tramo_edad,Y15T24
DES,2013-04-01/P3M,5624.085952929613,02,tramo_edad,Y15T24
DES,2013-05-01/P3M,4805.016909276144,02,tramo_edad,Y15T24
DES,2013-06-01/P3M,3973.7508539069822,02,tramo_edad,Y15T24
DES,2013-07-01/P3M,4838.739303607361,02,tramo_edad,Y15T24
DES,2013-08-01/P3M,6294.8769089748,02,tramo_edad,Y15T24
DES,2013-09-01/P3M,6555.922744378568,02,tramo_edad,Y15T24
DES,2013-10-01/P3M,7124.364238149752,02,tramo_edad,Y15T24
DES,2013-11-01/P3M,6655.378328826556,02,tramo_edad,Y15T24
DES,2013-12-01/P3M,7296.228054605246,02,tramo_edad,Y15T24
DES,2014-01-01/P3M,5719.109068806691,02,tramo_edad,Y15T24
DES,2014-02-01/P3M,5758.284675633401,02,tramo_edad,Y15T24
DES,2014-03-01/P3M,4852.026587788204,02,tramo_edad,Y15T24
DES,2014-04-01/P3M,5661.408402382113,02,tramo_edad,Y15T24
DES,2014-05-01/P3M,5879.474585496516,02,tramo_edad,Y15T24
DES,2014-06-01/P3M,5015.033547220187,02,tramo_edad,Y15T24
DES,2014-07-01/P3M,5568.235646585282,02,tramo_edad,Y15T24
DES,2014-08-01/P3M,3836.630391246806,02,tramo_edad,Y15T24
DES,2014-09-01/P3M,3549.7911296452658,02,tramo_edad,Y15T24
DES,2014-10-01/P3M,2958.38529906926,02,tramo_edad,Y15T24
DES,2014-11-01/P3M,5626.605637545066,02,tramo_edad,Y15T24
DES,2014-12-01/P3M,6195.313604422298,02,tramo_edad,Y15T24
DES,2015-01-01/P3M,6011.159145570759,02,tramo_edad,Y15T24
DES,2015-02-01/P3M,5007.271527499302,02,tramo_edad,Y15T24
DES,2015-03-01/P3M,6275.920386756361,02,tramo_edad,Y15T24
DES,2015-04-01/P3M,7297.839862532505,02,tramo_edad,Y15T24
DES,2015-05-01/P3M,6930.81716609063,02,tramo_edad,Y15T24
DES,2015-06-01/P3M,6189.544866545751,02,tramo_edad,Y15T24
DES,2015-07-01/P3M,4941.861528533723,02,tramo_edad,Y15T24
DES,2015-08-01/P3M,4042.0976645153937,02,tramo_edad,Y15T24
DES,2015-09-01/P3M,3795.610608921916,02,tramo_edad,Y15T24
DES,2015-10-01/P3M,3537.9507786846752,02,tramo_edad,Y15T24
DES,2015-11-01/P3M,4805.580232125917,02,tramo_edad,Y15T24
DES,2015-12-01/P3M,5130.303098137832,02,tramo_edad,Y15T24
DES,2016-01-01/P3M,6538.537573353766,02,tramo_edad,Y15T24
DES,2016-02-01/P3M,7052.085780060208,02,tramo_edad,Y15T24
DES,2016-03-01/P3M,7416.927765869493,02,tramo_edad,Y15T24
DES,2016-04-01/P3M,7140.649705646907,02,tramo_edad,Y15T24
